Code;Year;Primary energy consumption (TWh);Renewables (TWh - equivalent) ;Fossil Fuels (TWh - equivalent)
SYC;1993;20861154;\N;\N
SYC;1994;20861154;\N;\N
SYC;1995;2159614;\N;\N
SYC;1996;216536;\N;\N
SYC;1997;2293509;\N;\N
SYC;1998;2293509;\N;\N
SYC;1999;2293514;\N;\N
SYC;2000;37609558;\N;\N
SYC;2001;40456696;\N;\N
SYC;2002;35229077;\N;\N
SYC;2003;35142403;\N;\N
SYC;2004;49049377;\N;\N
SYC;2005;446787;\N;\N
SYC;2006;4746781;\N;\N
SYC;2007;39024448;\N;\N
SYC;2008;4254021;\N;\N
SYC;2009;46369734;\N;\N
SYC;2010;41934004;\N;\N
SYC;2011;36006186;\N;\N
SYC;2012;4143042;\N;\N
SYC;2013;37422965;\N;\N
SYC;2014;43764224;\N;\N
SYC;2015;4535706;\N;\N
SYC;2016;50313845;\N;\N
SYC;2017;52476883;\N;\N
SYC;2018;4653446;\N;\N
SYC;2019;46688776;\N;\N
SLE;1980;31388664;\N;\N
SLE;1981;31302903;\N;\N
SLE;1982;33807135;\N;\N
SLE;1983;31302903;\N;\N
SLE;1984;31388664;\N;\N
SLE;1985;34433193;\N;\N
SLE;1986;3635325;\N;\N
SLE;1987;39834497;\N;\N
SLE;1988;4334058;\N;\N
SLE;1989;42147117;\N;\N
SLE;1990;4277035;\N;\N
SLE;1991;4530813;\N;\N
SLE;1992;3274965;\N;\N
SLE;1993;32696078;\N;\N
SLE;1994;31036978;\N;\N
SLE;1995;35694616;\N;\N
SLE;1996;35170188;\N;\N
SLE;1997;3697415;\N;\N
SLE;1998;36974328;\N;\N
SLE;1999;3697433;\N;\N
SLE;2000;18761117;\N;\N
SLE;2001;23542166;\N;\N
SLE;2002;23687215;\N;\N
SLE;2003;24334383;\N;\N
SLE;2004;24281993;\N;\N
SLE;2005;21991792;\N;\N
SLE;2006;26608646;\N;\N
SLE;2007;25130577;\N;\N
SLE;2008;2472516;\N;\N
SLE;2009;2482459;\N;\N
SLE;2010;29497683;\N;\N
SLE;2011;37337694;\N;\N
SLE;2012;41459603;\N;\N
SLE;2013;48245325;\N;\N
SLE;2014;530554;\N;\N
SLE;2015;43349442;\N;\N
SLE;2016;4432782;\N;\N
SLE;2017;44046493;\N;\N
SLE;2018;44665146;\N;\N
SLE;2019;4128004;\N;\N
SGP;1965;47888004;\N;47888004
SGP;1966;54743725;\N;5474372
SGP;1967;6575602;\N;6575602
SGP;1968;81734535;\N;8173453
SGP;1969;8031852;\N;8031851
SGP;1970;87205376;\N;87205376
SGP;1971;75697876;\N;75697876
SGP;1972;9478759;\N;94787575
SGP;1973;8932662;\N;8932662
SGP;1974;8805852;\N;8805852
SGP;1975;8598596;\N;85985954
SGP;1976;10199188;\N;10199188
SGP;1977;10237463;\N;10237463
SGP;1978;10537364;\N;10537364
SGP;1979;11233332;\N;112333305
SGP;1980;11157116;\N;11157116
SGP;1981;1283598;\N;1283598
SGP;1982;124893654;\N;12489365
SGP;1983;13231157;\N;13231157
SGP;1984;13910254;\N;13910252
SGP;1985;14189365;\N;14189365
SGP;1986;16475604;\N;16448471
SGP;1987;17323671;\N;17296535
SGP;1988;20042961;\N;20015826
SGP;1989;22853755;\N;2282662
SGP;1990;2731036;\N;27283228
SGP;1991;27831494;\N;27753287
SGP;1992;29858746;\N;2978054
SGP;1993;32621194;\N;32542984
SGP;1994;37308353;\N;37230142
SGP;1995;3889409;\N;38815878
SGP;1996;39247714;\N;39169504
SGP;1997;41280066;\N;41201855
SGP;1998;41850928;\N;41772717
SGP;1999;4143262;\N;4135441
SGP;2000;44301443;\N;44223233
SGP;2001;50308743;\N;5015775
SGP;2002;49423105;\N;49272113
SGP;2003;46699045;\N;46541028
SGP;2004;52270825;\N;5211792
SGP;2005;5492367;\N;5477119
SGP;2006;604333;\N;6028206
SGP;2007;648871;\N;64729517
SGP;2008;6903153;\N;6886517
SGP;2009;7423941;\N;7407071
SGP;2010;79787634;\N;79599347
SGP;2011;8295663;\N;8276208
SGP;2012;8331105;\N;83105865
SGP;2013;85148694;\N;84919995
SGP;2014;8762125;\N;8737721
SGP;2015;9317654;\N;9290412
SGP;2016;96684766;\N;9640521
SGP;2017;9972166;\N;9944162
SGP;2018;100266327;\N;99987164
SGP;2019;9814853;\N;9785452
SGP;2020;95539935;\N;9524381
SGP;2021;96019666;\N;95673474
SVK;1965;10683622;\N;10026295
SVK;1966;110583595;\N;10428476
SVK;1967;11116376;\N;105766624
SVK;1968;12268507;\N;11773224
SVK;1969;12811635;\N;12426126
SVK;1970;1417335;\N;1359182
SVK;1971;1519201;\N;14755557
SVK;1972;15976607;\N;15518605
SVK;1973;16621617;\N;16164871
SVK;1974;17493802;\N;16698558
SVK;1975;18308553;\N;17663503
SVK;1976;18993779;\N;18271344
SVK;1977;19963968;\N;19219577
SVK;1978;20945049;\N;20271674
SVK;1979;21549113;\N;20382802
SVK;1980;2190511;\N;19954309
SVK;1981;21734256;\N;19696414
SVK;1982;21501793;\N;19334308
SVK;1983;21563943;\N;19277151
SVK;1984;23229736;\N;20715845
SVK;1985;23966719;\N;20678566
SVK;1986;23759348;\N;19939618
SVK;1987;2429572;\N;20457599
SVK;1988;24417126;\N;2064241
SVK;1989;24767601;\N;20737874
SVK;1990;24835374;\N;20864227
SVK;1991;22218843;\N;18485727
SVK;1992;21374226;\N;17666003
SVK;1993;20997612;\N;16713254
SVK;1994;20684326;\N;15822707
SVK;1995;20974928;\N;16286652
SVK;1996;21120242;\N;16678403
SVK;1997;2073214;\N;16388437
SVK;1998;20952092;\N;16457278
SVK;1999;21129335;\N;16084409
SVK;2000;21824721;\N;15779874
SVK;2001;22455817;\N;16103802
SVK;2002;22642682;\N;16024976
SVK;2003;21932616;\N;1597336
SVK;2004;21359587;\N;15491736
SVK;2005;22518439;\N;16329767
SVK;2006;2173938;\N;15428014
SVK;2007;20390868;\N;14785396
SVK;2008;2110026;\N;15197993
SVK;2009;19219072;\N;13938422
SVK;2010;20473212;\N;14846474
SVK;2011;19700319;\N;14111273
SVK;2012;18930908;\N;13227377
SVK;2013;19408029;\N;13432585
SVK;2014;18119461;\N;121464874
SVK;2015;18297299;\N;1244621
SVK;2016;18381154;\N;12584462
SVK;2017;19424858;\N;1357529
SVK;2018;19107236;\N;13545023
SVK;2019;18484892;\N;125968155
SVK;2020;18085745;\N;121203156
SVK;2021;19718175;\N;13631769
SVN;1990;6929793;\N;47388844
SVN;1991;6940945;\N;44689255
SVN;1992;6488118;\N;4349163
SVN;1993;6665802;\N;4645835
SVN;1994;7094977;\N;47820854
SVN;1995;74497665;\N;51321053
SVN;1996;78158264;\N;54367287
SVN;1997;79932205;\N;56550663
SVN;1998;801559;\N;557128
SVN;1999;79327515;\N;548474
SVN;2000;7862627;\N;53556305
SVN;2001;8219341;\N;5599178
SVN;2002;81775505;\N;56296413
SVN;2003;8021294;\N;5675701
SVN;2004;85180244;\N;57898277
SVN;2005;8518694;\N;58757935
SVN;2006;85954254;\N;60220512
SVN;2007;8546717;\N;60285892
SVN;2008;9364213;\N;6421757
SVN;2009;86507126;\N;56981194
SVN;2010;8666013;\N;57791183
SVN;2011;8413502;\N;56455215
SVN;2012;8175844;\N;5462937
SVN;2013;8088276;\N;52289368
SVN;2014;82971504;\N;4787574
SVN;2015;7482731;\N;48026012
SVN;2016;7997818;\N;51391228
SVN;2017;8083881;\N;5250236
SVN;2018;8248029;\N;5296601
SVN;2019;8009161;\N;50827538
SVN;2020;77384926;\N;4546699
SVN;2021;7499092;\N;4538162
SLB;1980;0.43183884;\N;\N
SLB;1981;0.61522704;\N;\N
SLB;1982;0.5537043;\N;\N
SLB;1983;0.61522704;\N;\N
SLB;1984;0.6169126;\N;\N
SLB;1985;0.5537043;\N;\N
SLB;1986;0.505206;\N;\N
SLB;1987;0.5888783;\N;\N
SLB;1988;0.7056485;\N;\N
SLB;1989;0.70397425;\N;\N
SLB;1990;0.70397425;\N;\N
SLB;1991;0.70397425;\N;\N
SLB;1992;0.7056485;\N;\N
SLB;1993;0.70397425;\N;\N
SLB;1994;0.70397425;\N;\N
SLB;1995;0.70397425;\N;\N
SLB;1996;0.7056485;\N;\N
SLB;1997;0.70397425;\N;\N
SLB;1998;0.70397425;\N;\N
SLB;1999;0.70398057;\N;\N
SLB;2000;10562664;\N;\N
SLB;2001;11048013;\N;\N
SLB;2002;11416957;\N;\N
SLB;2003;11932362;\N;\N
SLB;2004;12691125;\N;\N
SLB;2005;1300733;\N;\N
SLB;2006;13493745;\N;\N
SLB;2007;14384215;\N;\N
SLB;2008;14597304;\N;\N
SLB;2009;15107039;\N;\N
SLB;2010;15564928;\N;\N
SLB;2011;16160148;\N;\N
SLB;2012;16206181;\N;\N
SLB;2013;16141902;\N;\N
SLB;2014;15197262;\N;\N
SLB;2015;13884337;\N;\N
SLB;2016;13345238;\N;\N
SLB;2017;13268349;\N;\N
SLB;2018;13861411;\N;\N
SLB;2019;13652302;\N;\N
SOM;1980;48252993;\N;\N
SOM;1981;56039824;\N;\N
SOM;1982;554307;\N;\N
SOM;1983;54212437;\N;\N
SOM;1984;56193357;\N;\N
SOM;1985;554307;\N;\N
SOM;1986;59150643;\N;\N
SOM;1987;43701386;\N;\N
SOM;1988;4383528;\N;\N
SOM;1989;4490098;\N;\N
SOM;1990;40684986;\N;\N
SOM;1991;24244936;\N;\N
SOM;1992;22531505;\N;\N
SOM;1993;23713613;\N;\N
SOM;1994;23713613;\N;\N
SOM;1995;23713613;\N;\N
SOM;1996;23778582;\N;\N
SOM;1997;23713613;\N;\N
SOM;1998;23713613;\N;\N
SOM;1999;23713622;\N;\N
SOM;2000;29661891;\N;\N
SOM;2001;30154185;\N;\N
SOM;2002;3259806;\N;\N
SOM;2003;3259806;\N;\N
SOM;2004;326211;\N;\N
SOM;2005;32936735;\N;\N
SOM;2006;33188102;\N;\N
SOM;2007;33664858;\N;\N
SOM;2008;33308442;\N;\N
SOM;2009;33219945;\N;\N
SOM;2010;3405021;\N;\N
SOM;2011;3405021;\N;\N
SOM;2012;34161766;\N;\N
SOM;2013;3416206;\N;\N
SOM;2014;3416448;\N;\N
SOM;2015;35448291;\N;\N
SOM;2016;36269844;\N;\N
SOM;2017;3627606;\N;\N
SOM;2018;36413927;\N;\N
SOM;2019;36369073;\N;\N
ZAF;1965;35422852;\N;3541191
ZAF;1966;35642896;\N;3563225
ZAF;1967;37115485;\N;37107794
ZAF;1968;39170795;\N;39163696
ZAF;1969;40331476;\N;40325266
ZAF;1970;42147787;\N;42140396
ZAF;1971;45402643;\N;4536952
ZAF;1972;4690293;\N;4665632
ZAF;1973;50460483;\N;5016922
ZAF;1974;5190946;\N;51574725
ZAF;1975;55340765;\N;55009576
ZAF;1976;57760187;\N;5720545
ZAF;1977;59176013;\N;5860117
ZAF;1978;586007;\N;580368
ZAF;1979;60509796;\N;6017152
ZAF;1980;6458642;\N;64293085
ZAF;1981;7519262;\N;74703827
ZAF;1982;8087155;\N;8057112
ZAF;1983;8194531;\N;8176938
ZAF;1984;8955216;\N;88272845
ZAF;1985;91455615;\N;8976295
ZAF;1986;9317011;\N;9019232
ZAF;1987;9464509;\N;9241705
ZAF;1988;10422997;\N;10031756
ZAF;1989;9957217;\N;9560697
ZAF;1990;1029669;\N;10027082
ZAF;1991;10222481;\N;9904471
ZAF;1992;10270382;\N;99845966
ZAF;1993;1025258;\N;10042401
ZAF;1994;1069309;\N;10386178
ZAF;1995;11175164;\N;10838854
ZAF;1996;11397626;\N;1102259
ZAF;1997;11655427;\N;11230046
ZAF;1998;11450254;\N;11009786
ZAF;1999;11837448;\N;1144544
ZAF;2000;11853832;\N;11436597
ZAF;2001;11915364;\N;11548802
ZAF;2002;11611248;\N;11194598
ZAF;2003;12579574;\N;12184147
ZAF;2004;13727721;\N;1331142
ZAF;2005;12995643;\N;12630378
ZAF;2006;13260608;\N;12889866
ZAF;2007;13621926;\N;13211337
ZAF;2008;14597079;\N;14189465
ZAF;2009;14532257;\N;14129677
ZAF;2010;14627987;\N;14220035
ZAF;2011;14449585;\N;14002461
ZAF;2012;14227034;\N;13835504
ZAF;2013;14290052;\N;13862733
ZAF;2014;14455112;\N;1397379
ZAF;2015;14152959;\N;13657781
ZAF;2016;14815773;\N;1418.46
ZAF;2017;1476505;\N;14042275
ZAF;2018;14237683;\N;13556934
ZAF;2019;14897394;\N;1415253
ZAF;2020;13757662;\N;12963577
ZAF;2021;13828973;\N;13086565
KOR;1965;7481707;\N;7271634
KOR;1966;9076834;\N;8785475
KOR;1967;10428453;\N;10146601
KOR;1968;11951965;\N;11677118
KOR;1969;14433156;\N;14010745
KOR;1970;16746579;\N;16385625
KOR;1971;18119019;\N;17728702
KOR;1972;18785287;\N;1838075
KOR;1973;23233731;\N;22853915
KOR;1974;24156969;\N;23593408
KOR;1975;2655971;\N;2606211
KOR;1976;29713058;\N;29184152
KOR;1977;34164917;\N;3373281
KOR;1978;3827054;\N;37076514
KOR;1979;44115167;\N;42541833
KOR;1980;45403192;\N;43848694
KOR;1981;47533908;\N;4594368
KOR;1982;4755493;\N;45975885
KOR;1983;5170449;\N;48482257
KOR;1984;56471216;\N;5253435
KOR;1985;62416956;\N;56723645
KOR;1986;700.47;\N;6109405
KOR;1987;7764874;\N;6532073
KOR;1988;8667034;\N;74704095
KOR;1989;94222174;\N;79905786
KOR;1990;10660366;\N;9021168
KOR;1991;12056149;\N;10355211
KOR;1992;13597162;\N;11901459
KOR;1993;14910803;\N;13136025
KOR;1994;1607975;\N;14346058
KOR;1995;17569393;\N;15577795
KOR;1996;19404343;\N;17222087
KOR;1997;21311228;\N;19038093
KOR;1998;19487238;\N;16813728
KOR;1999;21235676;\N;18185153
KOR;2000;22459128;\N;19245533
KOR;2001;23001194;\N;19768253
KOR;2002;24060903;\N;20624233
KOR;2003;24832976;\N;21075645
KOR;2004;25413552;\N;21663127
KOR;2005;26274595;\N;22122354
KOR;2006;26705813;\N;22524067
KOR;2007;27505283;\N;23488152
KOR;2008;27962139;\N;2374351
KOR;2009;28115908;\N;23995547
KOR;2010;30450989;\N;26213225
KOR;2011;31942815;\N;27446448
KOR;2012;32332668;\N;2796073
KOR;2013;32452783;\N;28331323
KOR;2014;3275775;\N;28113872
KOR;2015;33327222;\N;2843.49
KOR;2016;34294421;\N;29437886
KOR;2017;34676843;\N;30043665
KOR;2018;35211255;\N;30854875
KOR;2019;3475339;\N;30026992
KOR;2020;33295415;\N;28212075
KOR;2021;34932012;\N;2966311
SSD;2012;5968685;\N;\N
SSD;2013;6313152;\N;\N
SSD;2014;65313106;\N;\N
SSD;2015;8003829;\N;\N
SSD;2016;77284136;\N;\N
SSD;2017;67726936;\N;\N
SSD;2018;6967134;\N;\N
SSD;2019;77938323;\N;\N
ESP;1965;33740662;\N;27919238
ESP;1966;38180264;\N;30120105
ESP;1967;4115422;\N;3445457
ESP;1968;43301932;\N;36066876
ESP;1969;49020828;\N;39736322
ESP;1970;52876056;\N;44386996
ESP;1971;5822007;\N;48079605
ESP;1972;6295625;\N;51100525
ESP;1973;6892378;\N;58499506
ESP;1974;71736743;\N;606.32
ESP;1975;736829;\N;63798816
ESP;1976;78731866;\N;7033886
ESP;1977;8162599;\N;679582
ESP;1978;8196292;\N;67789453
ESP;1979;8827518;\N;7257438
ESP;1980;8870162;\N;7837663
ESP;1981;89421735;\N;8008323
ESP;1982;8937999;\N;789497
ESP;1983;9149736;\N;80295746
ESP;1984;9295847;\N;7692243
ESP;1985;9222829;\N;7482418
ESP;1986;94169214;\N;7553446
ESP;1987;9763617;\N;7764862
ESP;1988;101978534;\N;77021686
ESP;1989;10683877;\N;85001526
ESP;1990;10687545;\N;83782996
ESP;1991;11065186;\N;8663473
ESP;1992;1159128;\N;9427359
ESP;1993;11215013;\N;8881298
ESP;1994;11746917;\N;9318254
ESP;1995;12194099;\N;98964343
ESP;1996;12665682;\N;98446796
ESP;1997;13364451;\N;10697953
ESP;1998;14008822;\N;11240068
ESP;1999;14437037;\N;1195437
ESP;2000;1527637;\N;12440662
ESP;2001;15978531;\N;12717705
ESP;2002;16150751;\N;13344612
ESP;2003;17068696;\N;13681029
ESP;2004;17693298;\N;14440978
ESP;2005;17814471;\N;15000077
ESP;2006;1807.2;\N;1491931
ESP;2007;18468264;\N;15298999
ESP;2008;1795815;\N;14581388
ESP;2009;16648059;\N;13126128
ESP;2010;17098823;\N;12594968
ESP;2011;16776294;\N;12652173
ESP;2012;1668326;\N;12414958
ESP;2013;15848909;\N;11211074
ESP;2014;15555511;\N;10940911
ESP;2015;15749623;\N;11511338
ESP;2016;15899742;\N;11434977
ESP;2017;1608111;\N;12075171
ESP;2018;16370802;\N;11970514
ESP;2019;15913844;\N;11674574
ESP;2020;14394471;\N;9743663
ESP;2021;15532306;\N;10643333
LKA;1965;10453816;\N;9374515
LKA;1966;10781163;\N;9601324
LKA;1967;110466795;\N;9834314
LKA;1968;11483015;\N;10081402
LKA;1969;11926896;\N;10303509
LKA;1970;1976358;\N;1757452
LKA;1971;2013109;\N;17690096
LKA;1972;21116488;\N;18611622
LKA;1973;21854218;\N;19797039
LKA;1974;18762318;\N;15812425
LKA;1975;19575474;\N;1639198
LKA;1976;1924833;\N;1596756
LKA;1977;20680182;\N;17090693
LKA;1978;21687885;\N;17647749
LKA;1979;22810078;\N;18487545
LKA;1980;23013426;\N;18636782
LKA;1981;24162786;\N;19515585
LKA;1982;26031103;\N;21277447
LKA;1983;2567312;\N;22073874
LKA;1984;27215025;\N;21028414
LKA;1985;25695911;\N;18612148
LKA;1986;2704742;\N;1922589
LKA;1987;27813168;\N;213758
LKA;1988;27516165;\N;1983775
LKA;1989;2679549;\N;18512383
LKA;1990;29886992;\N;20587849
LKA;1991;29826563;\N;20610798
LKA;1992;31998472;\N;23423489
LKA;1993;34900856;\N;23676126
LKA;1994;3780947;\N;25718044
LKA;1995;40738228;\N;27390072
LKA;1996;42854855;\N;3323902
LKA;1997;4423366;\N;3404012
LKA;1998;47155613;\N;3557915
LKA;1999;5071928;\N;38356125
LKA;2000;53546623;\N;44060467
LKA;2001;5203296;\N;42860462
LKA;2002;53509136;\N;4561218
LKA;2003;5506168;\N;45420067
LKA;2004;5350688;\N;4493224
LKA;2005;61786396;\N;51852943
LKA;2006;66334045;\N;5309419
LKA;2007;6744016;\N;56225826
LKA;2008;635758;\N;51899147
LKA;2009;6445984;\N;534909
LKA;2010;696159;\N;5367767
LKA;2011;7557897;\N;62555855
LKA;2012;7795245;\N;6839738
LKA;2013;79214134;\N;5956628
LKA;2014;8512164;\N;7181466
LKA;2015;955229;\N;78180824
LKA;2016;10383532;\N;9113227
LKA;2017;10181679;\N;8930035
LKA;2018;10494932;\N;8599487
LKA;2019;10816659;\N;9287058
LKA;2020;103250275;\N;8676387
LKA;2021;10621071;\N;\N
SDN;1980;15198942;\N;\N
SDN;1981;1653876;\N;\N
SDN;1982;17856148;\N;\N
SDN;1983;17242416;\N;\N
SDN;1984;15978475;\N;\N
SDN;1985;1830561;\N;\N
SDN;1986;20166206;\N;\N
SDN;1987;1942159;\N;\N
SDN;1988;21011843;\N;\N
SDN;1989;20407644;\N;\N
SDN;1990;1862835;\N;\N
SDN;1991;2589845;\N;\N
SDN;1992;23910313;\N;\N
SDN;1993;22676283;\N;\N
SDN;1994;20844128;\N;\N
SDN;1995;19229437;\N;\N
SDN;1996;19548384;\N;\N
SDN;1997;19941727;\N;\N
SDN;1998;19969261;\N;\N
SDN;1999;2159417;\N;\N
SDN;2000;31099447;\N;\N
SDN;2001;33412537;\N;\N
SDN;2002;39556854;\N;\N
SDN;2003;410194;\N;\N
SDN;2004;44981018;\N;\N
SDN;2005;52216953;\N;\N
SDN;2006;6225674;\N;\N
SDN;2007;660825;\N;\N
SDN;2008;7202395;\N;\N
SDN;2009;7759177;\N;\N
SDN;2010;8787112;\N;\N
SDN;2011;84763115;\N;\N
SDN;2012;8178617;\N;\N
SDN;2013;8583844;\N;\N
SDN;2014;8802482;\N;\N
SDN;2015;90990234;\N;\N
SDN;2016;10566479;\N;\N
SDN;2017;10795123;\N;\N
SDN;2018;10728663;\N;\N
SDN;2019;10102529;\N;\N
SUR;1980;11435709;\N;\N
SUR;1981;10004722;\N;\N
SUR;1982;10074262;\N;\N
SUR;1983;7186247;\N;\N
SUR;1984;677477;\N;\N
SUR;1985;830414;\N;\N
SUR;1986;76399126;\N;\N
SUR;1987;5539323;\N;\N
SUR;1988;650083;\N;\N
SUR;1989;8759372;\N;\N
SUR;1990;10056497;\N;\N
SUR;1991;10321537;\N;\N
SUR;1992;10073026;\N;\N
SUR;1993;10327038;\N;\N
SUR;1994;10343268;\N;\N
SUR;1995;9930027;\N;\N
SUR;1996;9811354;\N;\N
SUR;1997;10030891;\N;\N
SUR;1998;10024827;\N;\N
SUR;1999;10086773;\N;\N
SUR;2000;8362971;\N;\N
SUR;2001;8256402;\N;\N
SUR;2002;9158484;\N;\N
SUR;2003;8113691;\N;\N
SUR;2004;9195907;\N;\N
SUR;2005;9358116;\N;\N
SUR;2006;10199214;\N;\N
SUR;2007;953478;\N;\N
SUR;2008;112806635;\N;\N
SUR;2009;11472827;\N;\N
SUR;2010;13780254;\N;\N
SUR;2011;11211893;\N;\N
SUR;2012;122093115;\N;\N
SUR;2013;11753048;\N;\N
SUR;2014;114514475;\N;\N
SUR;2015;10527559;\N;\N
SUR;2016;10940309;\N;\N
SUR;2017;12746704;\N;\N
SUR;2018;12871892;\N;\N
SUR;2019;14031926;\N;\N
SWE;1965;39295367;\N;2556303
SWE;1966;41903528;\N;2843971
SWE;1967;42921722;\N;2833372
SWE;1968;45835043;\N;31416446
SWE;1969;4583281;\N;33446414
SWE;1970;48652866;\N;36327225
SWE;1971;4953215;\N;34075647
SWE;1972;5102206;\N;3464247
SWE;1973;53984155;\N;35553702
SWE;1974;49954837;\N;3232485
SWE;1975;52947626;\N;3240599
SWE;1976;56274554;\N;35409747
SWE;1977;55536926;\N;33953244
SWE;1978;64584265;\N;40670764
SWE;1979;6811121;\N;43969305
SWE;1980;6410289;\N;38949515
SWE;1981;6360868;\N;3495431
SWE;1982;60489655;\N;3280776
SWE;1983;6013579;\N;29248154
SWE;1984;6366676;\N;285453
SWE;1985;6916258;\N;30977722
SWE;1986;71690735;\N;33190384
SWE;1987;7018713;\N;29192252
SWE;1988;68592914;\N;27576416
SWE;1989;6708262;\N;2655102
SWE;1990;6823116;\N;26820712
SWE;1991;64709296;\N;23627994
SWE;1992;6519662;\N;24525757
SWE;1993;64495746;\N;24293082
SWE;1994;6450395;\N;25536891
SWE;1995;6524366;\N;24480795
SWE;1996;6339929;\N;26305484
SWE;1997;65635815;\N;24428334
SWE;1998;7103342;\N;27073907
SWE;1999;6896719;\N;2603394
SWE;2000;6394699;\N;23002692
SWE;2001;68588873;\N;23686372
SWE;2002;6420112;\N;24244304
SWE;2003;61518054;\N;25592369
SWE;2004;66264197;\N;2478287
SWE;2005;6808416;\N;2446366
SWE;2006;6398087;\N;25007378
SWE;2007;6494543;\N;24303745
SWE;2008;63942523;\N;23101726
SWE;2009;5863839;\N;21704445
SWE;2010;6216394;\N;22947697
SWE;2011;61462695;\N;20954068
SWE;2012;6524453;\N;20140807
SWE;2013;61127637;\N;1993496
SWE;2014;6084588;\N;1924726
SWE;2015;6290021;\N;1902769
SWE;2016;6176058;\N;19560199
SWE;2017;6376044;\N;19349811
SWE;2018;6246076;\N;18687343
SWE;2019;64955347;\N;1976859
SWE;2020;6182491;\N;17858981
SWE;2021;6344131;\N;1780531
CHE;1965;1824683;\N;1112129
CHE;1966;19610419;\N;11473195
CHE;1967;20944366;\N;1211769
CHE;1968;21998697;\N;13271043
CHE;1969;22756837;\N;14252975
CHE;1970;24906567;\N;15779147
CHE;1971;25486354;\N;16503455
CHE;1972;25106143;\N;16850558
CHE;1973;277651;\N;18112997
CHE;1974;26542792;\N;1630219
CHE;1975;27553973;\N;15819688
CHE;1976;26313712;\N;16417368
CHE;1977;29239398;\N;1662014
CHE;1978;2879896;\N;17053166
CHE;1979;28698972;\N;16480028
CHE;1980;30722653;\N;16706213
CHE;1981;30693976;\N;15818437
CHE;1982;300742;\N;15018985
CHE;1983;31275516;\N;1632332
CHE;1984;30302612;\N;16112859
CHE;1985;3237766;\N;1642705
CHE;1986;3398634;\N;17747177
CHE;1987;33786115;\N;16887941
CHE;1988;34043762;\N;16873096
CHE;1989;3181629;\N;16408418
CHE;1990;3316254;\N;17551135
CHE;1991;3405722;\N;17963635
CHE;1992;34605515;\N;18172139
CHE;1993;34547397;\N;1722927
CHE;1994;3629756;\N;177018
CHE;1995;34399533;\N;16799397
CHE;1996;332291;\N;17445456
CHE;1997;35531625;\N;18091618
CHE;1998;35732562;\N;18332346
CHE;1999;3734259;\N;18243265
CHE;2000;36433627;\N;17818906
CHE;2001;38912656;\N;18982634
CHE;2002;3622444;\N;1808754
CHE;2003;35835925;\N;17853206
CHE;2004;3531598;\N;17870706
CHE;2005;33878384;\N;18234415
CHE;2006;35253745;\N;1852752
CHE;2007;34859384;\N;16977641
CHE;2008;3601892;\N;1806103
CHE;2009;35915677;\N;18150452
CHE;2010;3497803;\N;17449934
CHE;2011;3320341;\N;16627084
CHE;2012;35093008;\N;17160486
CHE;2013;36004593;\N;17988376
CHE;2014;34372827;\N;16037454
CHE;2015;33609695;\N;16395558
CHE;2016;3161205;\N;15840515
CHE;2017;31684692;\N;16151471
CHE;2018;32179495;\N;15509743
CHE;2019;3357898;\N;15849228
CHE;2020;30896707;\N;1370777
CHE;2021;29830624;\N;14042169
SYR;1980;8068917;\N;\N
SYR;1981;8473951;\N;\N
SYR;1982;8626471;\N;\N
SYR;1983;9695253;\N;\N
SYR;1984;10814815;\N;\N
SYR;1985;11292226;\N;\N
SYR;1986;11302141;\N;\N
SYR;1987;12634034;\N;\N
SYR;1988;13249445;\N;\N
SYR;1989;14160886;\N;\N
SYR;1990;16402126;\N;\N
SYR;1991;15210997;\N;\N
SYR;1992;15673633;\N;\N
SYR;1993;17390192;\N;\N
SYR;1994;1848422;\N;\N
SYR;1995;17784169;\N;\N
SYR;1996;19176323;\N;\N
SYR;1997;20378767;\N;\N
SYR;1998;21936472;\N;\N
SYR;1999;22580566;\N;\N
SYR;2000;21777657;\N;\N
SYR;2001;21520609;\N;\N
SYR;2002;23292659;\N;\N
SYR;2003;22619656;\N;\N
SYR;2004;25164294;\N;\N
SYR;2005;28430347;\N;\N
SYR;2006;29628735;\N;\N
SYR;2007;30567963;\N;\N
SYR;2008;31027234;\N;\N
SYR;2009;2903516;\N;\N
SYR;2010;30048273;\N;\N
SYR;2011;27200482;\N;\N
SYR;2012;21019695;\N;\N
SYR;2013;15428238;\N;\N
SYR;2014;13703278;\N;\N
SYR;2015;12200345;\N;\N
SYR;2016;11885896;\N;\N
SYR;2017;119593094;\N;\N
SYR;2018;13997287;\N;\N
SYR;2019;125033424;\N;\N
TWN;1965;7035767;\N;627109
TWN;1966;7537607;\N;67507515
TWN;1967;8226766;\N;7447895
TWN;1968;945077;\N;83081894
TWN;1969;98922585;\N;8989786
TWN;1970;107678154;\N;99206375
TWN;1971;13522113;\N;126081085
TWN;1972;14447043;\N;13371883
TWN;1973;16883441;\N;1587836
TWN;1974;16168346;\N;14777083
TWN;1975;1781204;\N;16256367
TWN;1976;2168845;\N;20422267
TWN;1977;23800401;\N;2258271
TWN;1978;28116626;\N;25890567
TWN;1979;29847006;\N;26700684
TWN;1980;31466956;\N;28275262
TWN;1981;2946701;\N;25023254
TWN;1982;32901382;\N;27772565
TWN;1983;36393695;\N;2955358
TWN;1984;37965048;\N;29690173
TWN;1985;3973429;\N;29807666
TWN;1986;43242517;\N;33784128
TWN;1987;46809335;\N;35779327
